#,"Date Time, GMT-07:00",Temp_F ,Temp_C,Light lum/ft2,Site,Method,Elevation
44956,8/29/2024 21:15,57.268,14.03777778,0,Thorndyke,Ground Bag,Low
44957,8/29/2024 21:30,57.268,14.03777778,0,Thorndyke,Ground Bag,Low
44958,8/29/2024 21:45,57.268,14.03777778,0,Thorndyke,Ground Bag,Low
44959,8/29/2024 22:00,57.441,14.13388889,0,Thorndyke,Ground Bag,Low
44960,8/29/2024 22:15,57.441,14.13388889,0,Thorndyke,Ground Bag,Low
44961,8/29/2024 22:30,57.441,14.13388889,0,Thorndyke,Ground Bag,Low
44962,8/29/2024 22:45,57.614,14.23,0,Thorndyke,Ground Bag,Low
44963,8/29/2024 23:00,57.441,14.13388889,0,Thorndyke,Ground Bag,Low
44964,8/29/2024 23:15,57.268,14.03777778,0,Thorndyke,Ground Bag,Low
44965,8/29/2024 23:30,57.268,14.03777778,0,Thorndyke,Ground Bag,Low
44966,8/29/2024 23:45,57.096,13.94222222,0,Thorndyke,Ground Bag,Low
44967,8/30/2024 0:00,57.096,13.94222222,0,Thorndyke,Ground Bag,Low
44968,8/30/2024 0:15,57.096,13.94222222,0,Thorndyke,Ground Bag,Low
44969,8/30/2024 0:30,57.096,13.94222222,0,Thorndyke,Ground Bag,Low
44970,8/30/2024 0:45,57.096,13.94222222,0,Thorndyke,Ground Bag,Low
44971,8/30/2024 1:00,57.096,13.94222222,0,Thorndyke,Ground Bag,Low
44972,8/30/2024 1:15,57.096,13.94222222,0,Thorndyke,Ground Bag,Low
44973,8/30/2024 1:30,56.923,13.84611111,0,Thorndyke,Ground Bag,Low
44974,8/30/2024 1:45,56.923,13.84611111,0,Thorndyke,Ground Bag,Low
44975,8/30/2024 2:00,56.923,13.84611111,0,Thorndyke,Ground Bag,Low
44976,8/30/2024 2:15,56.923,13.84611111,0,Thorndyke,Ground Bag,Low
44977,8/30/2024 2:30,56.923,13.84611111,0,Thorndyke,Ground Bag,Low
44978,8/30/2024 2:45,56.75,13.75,0,Thorndyke,Ground Bag,Low
44979,8/30/2024 3:00,56.577,13.65388889,0,Thorndyke,Ground Bag,Low
44980,8/30/2024 3:15,56.577,13.65388889,0,Thorndyke,Ground Bag,Low
44981,8/30/2024 3:30,56.577,13.65388889,0,Thorndyke,Ground Bag,Low
44982,8/30/2024 3:45,56.577,13.65388889,0,Thorndyke,Ground Bag,Low
44983,8/30/2024 4:00,56.404,13.55777778,0,Thorndyke,Ground Bag,Low
44984,8/30/2024 4:15,56.577,13.65388889,0,Thorndyke,Ground Bag,Low
44985,8/30/2024 4:30,56.404,13.55777778,0,Thorndyke,Ground Bag,Low
44986,8/30/2024 4:45,56.404,13.55777778,0,Thorndyke,Ground Bag,Low
44987,8/30/2024 5:00,56.404,13.55777778,0,Thorndyke,Ground Bag,Low
44988,8/30/2024 5:15,56.404,13.55777778,0,Thorndyke,Ground Bag,Low
44989,8/30/2024 5:30,56.404,13.55777778,0,Thorndyke,Ground Bag,Low
44990,8/30/2024 5:45,56.23,13.46111111,0,Thorndyke,Ground Bag,Low
44991,8/30/2024 6:00,56.23,13.46111111,0,Thorndyke,Ground Bag,Low
44992,8/30/2024 6:15,56.057,13.365,0,Thorndyke,Ground Bag,Low
44993,8/30/2024 6:30,55.711,13.17277778,3,Thorndyke,Ground Bag,Low
44994,8/30/2024 6:45,55.189,12.88277778,29,Thorndyke,Ground Bag,Low
44995,8/30/2024 7:00,53.449,11.91611111,27,Thorndyke,Ground Bag,Low
44996,8/30/2024 7:15,52.75,11.52777778,93,Thorndyke,Ground Bag,Low
44997,8/30/2024 7:30,52.75,11.52777778,288,Thorndyke,Ground Bag,Low
44998,8/30/2024 7:45,53.449,11.91611111,896,Thorndyke,Ground Bag,Low
44999,8/30/2024 8:00,54.669,12.59388889,1088,Thorndyke,Ground Bag,Low
45000,8/30/2024 8:15,56.057,13.365,1536,Thorndyke,Ground Bag,Low
45001,8/30/2024 8:30,57.096,13.94222222,896,Thorndyke,Ground Bag,Low
45002,8/30/2024 8:45,59.851,15.47277778,1408,Thorndyke,Ground Bag,Low
45003,8/30/2024 9:00,61.227,16.23722222,2560,Thorndyke,Ground Bag,Low
45004,8/30/2024 9:15,63.968,17.76,4096,Thorndyke,Ground Bag,Low
45005,8/30/2024 9:30,63.626,17.57,5120,Thorndyke,Ground Bag,Low
45006,8/30/2024 9:45,64.31,17.95,6144,Thorndyke,Ground Bag,Low
45007,8/30/2024 10:00,66.193,18.99611111,7168,Thorndyke,Ground Bag,Low
45008,8/30/2024 10:15,67.564,19.75777778,8192,Thorndyke,Ground Bag,Low
45009,8/30/2024 10:30,67.906,19.94777778,8704,Thorndyke,Ground Bag,Low
45010,8/30/2024 10:45,68.592,20.32888889,8192,Thorndyke,Ground Bag,Low
45011,8/30/2024 11:00,68.763,20.42388889,6656,Thorndyke,Ground Bag,Low
45012,8/30/2024 11:15,67.735,19.85277778,4608,Thorndyke,Ground Bag,Low
45013,8/30/2024 11:30,67.392,19.66222222,136,Thorndyke,Ground Bag,Low
45014,8/30/2024 11:45,66.193,18.99611111,51,Thorndyke,Ground Bag,Low
45015,8/30/2024 12:00,64.996,18.33111111,152,Thorndyke,Ground Bag,Low
45016,8/30/2024 12:15,63.282,17.37888889,136,Thorndyke,Ground Bag,Low
45017,8/30/2024 12:30,62.425,16.90277778,256,Thorndyke,Ground Bag,Low
45018,8/30/2024 12:45,61.912,16.61777778,368,Thorndyke,Ground Bag,Low
45019,8/30/2024 13:00,61.912,16.61777778,1344,Thorndyke,Ground Bag,Low
45020,8/30/2024 13:15,62.425,16.90277778,1536,Thorndyke,Ground Bag,Low
45021,8/30/2024 13:30,62.598,16.99888889,1984,Thorndyke,Ground Bag,Low
45022,8/30/2024 13:45,62.425,16.90277778,3584,Thorndyke,Ground Bag,Low
45023,8/30/2024 14:00,62.083,16.71277778,1856,Thorndyke,Ground Bag,Low
45024,8/30/2024 14:15,61.912,16.61777778,992,Thorndyke,Ground Bag,Low
45025,8/30/2024 14:30,61.741,16.52277778,1088,Thorndyke,Ground Bag,Low
45026,8/30/2024 14:45,61.569,16.42722222,864,Thorndyke,Ground Bag,Low
45027,8/30/2024 15:00,61.054,16.14111111,480,Thorndyke,Ground Bag,Low
45028,8/30/2024 15:15,60.368,15.76,608,Thorndyke,Ground Bag,Low
45029,8/30/2024 15:30,59.508,15.28222222,576,Thorndyke,Ground Bag,Low
45030,8/30/2024 15:45,58.647,14.80388889,512,Thorndyke,Ground Bag,Low
45031,8/30/2024 16:00,58.131,14.51722222,368,Thorndyke,Ground Bag,Low
45032,8/30/2024 16:15,57.785,14.325,400,Thorndyke,Ground Bag,Low
45033,8/30/2024 16:30,57.268,14.03777778,304,Thorndyke,Ground Bag,Low
45034,8/30/2024 16:45,56.75,13.75,240,Thorndyke,Ground Bag,Low
45035,8/30/2024 17:00,57.096,13.94222222,200,Thorndyke,Ground Bag,Low
45036,8/30/2024 17:15,57.614,14.23,160,Thorndyke,Ground Bag,Low
45037,8/30/2024 17:30,57.614,14.23,144,Thorndyke,Ground Bag,Low
45038,8/30/2024 17:45,57.441,14.13388889,106,Thorndyke,Ground Bag,Low
45039,8/30/2024 18:00,57.441,14.13388889,90,Thorndyke,Ground Bag,Low
45040,8/30/2024 18:15,58.303,14.61277778,73,Thorndyke,Ground Bag,Low
45041,8/30/2024 18:30,57.958,14.42111111,64,Thorndyke,Ground Bag,Low
45042,8/30/2024 18:45,57.785,14.325,44,Thorndyke,Ground Bag,Low
45043,8/30/2024 19:00,57.614,14.23,32,Thorndyke,Ground Bag,Low
45044,8/30/2024 19:15,57.441,14.13388889,25,Thorndyke,Ground Bag,Low
45045,8/30/2024 19:30,57.268,14.03777778,15,Thorndyke,Ground Bag,Low
45046,8/30/2024 19:45,57.268,14.03777778,7,Thorndyke,Ground Bag,Low
45047,8/30/2024 20:00,57.268,14.03777778,2,Thorndyke,Ground Bag,Low
45048,8/30/2024 20:15,57.268,14.03777778,0,Thorndyke,Ground Bag,Low
45049,8/30/2024 20:30,57.096,13.94222222,0,Thorndyke,Ground Bag,Low
45050,8/30/2024 20:45,57.096,13.94222222,0,Thorndyke,Ground Bag,Low
45051,8/30/2024 21:00,57.096,13.94222222,0,Thorndyke,Ground Bag,Low
45052,8/30/2024 21:15,57.096,13.94222222,0,Thorndyke,Ground Bag,Low
45053,8/30/2024 21:30,57.096,13.94222222,0,Thorndyke,Ground Bag,Low
45054,8/30/2024 21:45,57.096,13.94222222,0,Thorndyke,Ground Bag,Low
45055,8/30/2024 22:00,57.096,13.94222222,0,Thorndyke,Ground Bag,Low
45056,8/30/2024 22:15,57.268,14.03777778,0,Thorndyke,Ground Bag,Low
45057,8/30/2024 22:30,57.268,14.03777778,0,Thorndyke,Ground Bag,Low
45058,8/30/2024 22:45,57.268,14.03777778,0,Thorndyke,Ground Bag,Low
45059,8/30/2024 23:00,57.268,14.03777778,0,Thorndyke,Ground Bag,Low
45060,8/30/2024 23:15,57.268,14.03777778,0,Thorndyke,Ground Bag,Low
45061,8/30/2024 23:30,57.268,14.03777778,0,Thorndyke,Ground Bag,Low
45062,8/30/2024 23:45,57.096,13.94222222,0,Thorndyke,Ground Bag,Low
45063,8/31/2024 0:00,56.923,13.84611111,0,Thorndyke,Ground Bag,Low
45064,8/31/2024 0:15,56.923,13.84611111,0,Thorndyke,Ground Bag,Low
45065,8/31/2024 0:30,56.923,13.84611111,0,Thorndyke,Ground Bag,Low
45066,8/31/2024 0:45,56.923,13.84611111,0,Thorndyke,Ground Bag,Low
45067,8/31/2024 1:00,56.923,13.84611111,0,Thorndyke,Ground Bag,Low
45068,8/31/2024 1:15,56.923,13.84611111,0,Thorndyke,Ground Bag,Low
45069,8/31/2024 1:30,56.923,13.84611111,0,Thorndyke,Ground Bag,Low
45070,8/31/2024 1:45,56.923,13.84611111,0,Thorndyke,Ground Bag,Low
45071,8/31/2024 2:00,56.923,13.84611111,0,Thorndyke,Ground Bag,Low
45072,8/31/2024 2:15,56.75,13.75,0,Thorndyke,Ground Bag,Low
45073,8/31/2024 2:30,56.75,13.75,0,Thorndyke,Ground Bag,Low
45074,8/31/2024 2:45,56.75,13.75,0,Thorndyke,Ground Bag,Low
45075,8/31/2024 3:00,56.75,13.75,0,Thorndyke,Ground Bag,Low
45076,8/31/2024 3:15,56.75,13.75,0,Thorndyke,Ground Bag,Low
45077,8/31/2024 3:30,56.75,13.75,0,Thorndyke,Ground Bag,Low
45078,8/31/2024 3:45,56.75,13.75,0,Thorndyke,Ground Bag,Low
45079,8/31/2024 4:00,56.75,13.75,0,Thorndyke,Ground Bag,Low
45080,8/31/2024 4:15,56.577,13.65388889,0,Thorndyke,Ground Bag,Low
45081,8/31/2024 4:30,56.577,13.65388889,0,Thorndyke,Ground Bag,Low
45082,8/31/2024 4:45,56.577,13.65388889,0,Thorndyke,Ground Bag,Low
45083,8/31/2024 5:00,56.577,13.65388889,0,Thorndyke,Ground Bag,Low
45084,8/31/2024 5:15,56.577,13.65388889,0,Thorndyke,Ground Bag,Low
45085,8/31/2024 5:30,56.404,13.55777778,0,Thorndyke,Ground Bag,Low
45086,8/31/2024 5:45,56.404,13.55777778,0,Thorndyke,Ground Bag,Low
45087,8/31/2024 6:00,56.404,13.55777778,0,Thorndyke,Ground Bag,Low
45088,8/31/2024 6:15,56.404,13.55777778,1,Thorndyke,Ground Bag,Low
45089,8/31/2024 6:30,56.577,13.65388889,8,Thorndyke,Ground Bag,Low
45090,8/31/2024 6:45,56.577,13.65388889,16,Thorndyke,Ground Bag,Low
45091,8/31/2024 7:00,56.577,13.65388889,13,Thorndyke,Ground Bag,Low
45092,8/31/2024 7:15,56.404,13.55777778,19,Thorndyke,Ground Bag,Low
45093,8/31/2024 7:30,56.23,13.46111111,24,Thorndyke,Ground Bag,Low
45094,8/31/2024 7:45,56.404,13.55777778,304,Thorndyke,Ground Bag,Low
45095,8/31/2024 8:00,56.577,13.65388889,352,Thorndyke,Ground Bag,Low
45096,8/31/2024 8:15,57.268,14.03777778,496,Thorndyke,Ground Bag,Low
45097,8/31/2024 8:30,58.131,14.51722222,704,Thorndyke,Ground Bag,Low
45098,8/31/2024 8:45,60.024,15.56888889,1152,Thorndyke,Ground Bag,Low
45099,8/31/2024 9:00,61.227,16.23722222,3200,Thorndyke,Ground Bag,Low
45100,8/31/2024 9:15,63.111,17.28388889,2560,Thorndyke,Ground Bag,Low
45101,8/31/2024 9:30,63.626,17.57,6144,Thorndyke,Ground Bag,Low
45102,8/31/2024 9:45,64.481,18.045,7424,Thorndyke,Ground Bag,Low
45103,8/31/2024 10:00,65.851,18.80611111,7168,Thorndyke,Ground Bag,Low
45104,8/31/2024 10:15,66.708,19.28222222,8704,Thorndyke,Ground Bag,Low
45105,8/31/2024 10:30,67.735,19.85277778,11776,Thorndyke,Ground Bag,Low
45106,8/31/2024 10:45,67.906,19.94777778,13312,Thorndyke,Ground Bag,Low
45107,8/31/2024 11:00,68.592,20.32888889,13824,Thorndyke,Ground Bag,Low
45108,8/31/2024 11:15,69.107,20.615,14848,Thorndyke,Ground Bag,Low
45109,8/31/2024 11:30,71.339,21.855,15360,Thorndyke,Ground Bag,Low
45110,8/31/2024 11:45,70.651,21.47277778,2432,Thorndyke,Ground Bag,Low
45111,8/31/2024 12:00,70.995,21.66388889,160,Thorndyke,Ground Bag,Low
45112,8/31/2024 12:15,69.964,21.09111111,144,Thorndyke,Ground Bag,Low
45113,8/31/2024 12:30,68.934,20.51888889,320,Thorndyke,Ground Bag,Low
45114,8/31/2024 12:45,67.392,19.66222222,352,Thorndyke,Ground Bag,Low
45115,8/31/2024 13:00,65.68,18.71111111,480,Thorndyke,Ground Bag,Low
45116,8/31/2024 13:15,64.481,18.045,608,Thorndyke,Ground Bag,Low
45117,8/31/2024 13:30,64.139,17.855,5120,Thorndyke,Ground Bag,Low
45118,8/31/2024 13:45,64.139,17.855,5632,Thorndyke,Ground Bag,Low
45119,8/31/2024 14:00,63.455,17.475,1664,Thorndyke,Ground Bag,Low
45120,8/31/2024 14:15,63.111,17.28388889,1728,Thorndyke,Ground Bag,Low
45121,8/31/2024 14:30,62.94,17.18888889,896,Thorndyke,Ground Bag,Low
45122,8/31/2024 14:45,62.769,17.09388889,960,Thorndyke,Ground Bag,Low
45123,8/31/2024 15:00,62.598,16.99888889,704,Thorndyke,Ground Bag,Low
45124,8/31/2024 15:15,62.425,16.90277778,480,Thorndyke,Ground Bag,Low
45125,8/31/2024 15:30,62.083,16.71277778,480,Thorndyke,Ground Bag,Low
45126,8/31/2024 15:45,60.712,15.95111111,384,Thorndyke,Ground Bag,Low
45127,8/31/2024 16:00,59.508,15.28222222,368,Thorndyke,Ground Bag,Low
45128,8/31/2024 16:15,58.993,14.99611111,336,Thorndyke,Ground Bag,Low
45129,8/31/2024 16:30,58.303,14.61277778,304,Thorndyke,Ground Bag,Low
45130,8/31/2024 16:45,57.785,14.325,248,Thorndyke,Ground Bag,Low
45131,8/31/2024 17:00,57.785,14.325,192,Thorndyke,Ground Bag,Low
45132,8/31/2024 17:15,57.614,14.23,152,Thorndyke,Ground Bag,Low
45133,8/31/2024 17:30,57.441,14.13388889,136,Thorndyke,Ground Bag,Low
45134,8/31/2024 17:45,57.441,14.13388889,112,Thorndyke,Ground Bag,Low
45135,8/31/2024 18:00,57.441,14.13388889,89,Thorndyke,Ground Bag,Low
45136,8/31/2024 18:15,57.441,14.13388889,78,Thorndyke,Ground Bag,Low
45137,8/31/2024 18:30,57.614,14.23,58,Thorndyke,Ground Bag,Low
45138,8/31/2024 18:45,57.614,14.23,45,Thorndyke,Ground Bag,Low
45139,8/31/2024 19:00,57.614,14.23,36,Thorndyke,Ground Bag,Low
45140,8/31/2024 19:15,57.614,14.23,24,Thorndyke,Ground Bag,Low
45141,8/31/2024 19:30,57.441,14.13388889,14,Thorndyke,Ground Bag,Low
45142,8/31/2024 19:45,57.441,14.13388889,6,Thorndyke,Ground Bag,Low
45143,8/31/2024 20:00,57.441,14.13388889,1,Thorndyke,Ground Bag,Low
45144,8/31/2024 20:15,57.268,14.03777778,0,Thorndyke,Ground Bag,Low
45145,8/31/2024 20:30,57.268,14.03777778,0,Thorndyke,Ground Bag,Low
45146,8/31/2024 20:45,57.268,14.03777778,0,Thorndyke,Ground Bag,Low
45147,8/31/2024 21:00,57.268,14.03777778,0,Thorndyke,Ground Bag,Low
45148,8/31/2024 21:15,57.268,14.03777778,0,Thorndyke,Ground Bag,Low
45149,8/31/2024 21:30,57.268,14.03777778,0,Thorndyke,Ground Bag,Low
45150,8/31/2024 21:45,57.268,14.03777778,0,Thorndyke,Ground Bag,Low
45151,8/31/2024 22:00,57.441,14.13388889,0,Thorndyke,Ground Bag,Low
45152,8/31/2024 22:15,57.441,14.13388889,0,Thorndyke,Ground Bag,Low
45153,8/31/2024 22:30,57.441,14.13388889,0,Thorndyke,Ground Bag,Low
45154,8/31/2024 22:45,57.441,14.13388889,0,Thorndyke,Ground Bag,Low
45155,8/31/2024 23:00,57.441,14.13388889,0,Thorndyke,Ground Bag,Low
45156,8/31/2024 23:15,57.441,14.13388889,0,Thorndyke,Ground Bag,Low
45157,8/31/2024 23:30,57.441,14.13388889,0,Thorndyke,Ground Bag,Low
45158,8/31/2024 23:45,57.441,14.13388889,0,Thorndyke,Ground Bag,Low
45159,9/1/2024 0:00,57.268,14.03777778,0,Thorndyke,Ground Bag,Low
45160,9/1/2024 0:15,57.268,14.03777778,0,Thorndyke,Ground Bag,Low
45161,9/1/2024 0:30,57.096,13.94222222,0,Thorndyke,Ground Bag,Low
45162,9/1/2024 0:45,57.096,13.94222222,0,Thorndyke,Ground Bag,Low
45163,9/1/2024 1:00,56.923,13.84611111,0,Thorndyke,Ground Bag,Low
45164,9/1/2024 1:15,56.923,13.84611111,0,Thorndyke,Ground Bag,Low
45165,9/1/2024 1:30,56.923,13.84611111,0,Thorndyke,Ground Bag,Low
45166,9/1/2024 1:45,56.923,13.84611111,0,Thorndyke,Ground Bag,Low
45167,9/1/2024 2:00,56.923,13.84611111,0,Thorndyke,Ground Bag,Low
45168,9/1/2024 2:15,56.923,13.84611111,0,Thorndyke,Ground Bag,Low
45169,9/1/2024 2:30,56.923,13.84611111,0,Thorndyke,Ground Bag,Low
45170,9/1/2024 2:45,56.75,13.75,0,Thorndyke,Ground Bag,Low
45171,9/1/2024 3:00,56.75,13.75,0,Thorndyke,Ground Bag,Low
45172,9/1/2024 3:15,56.75,13.75,0,Thorndyke,Ground Bag,Low
45173,9/1/2024 3:30,56.75,13.75,0,Thorndyke,Ground Bag,Low
45174,9/1/2024 3:45,56.75,13.75,0,Thorndyke,Ground Bag,Low
45175,9/1/2024 4:00,56.75,13.75,0,Thorndyke,Ground Bag,Low
45176,9/1/2024 4:15,56.75,13.75,0,Thorndyke,Ground Bag,Low
45177,9/1/2024 4:30,56.75,13.75,0,Thorndyke,Ground Bag,Low
45178,9/1/2024 4:45,56.577,13.65388889,0,Thorndyke,Ground Bag,Low
45179,9/1/2024 5:00,56.577,13.65388889,0,Thorndyke,Ground Bag,Low
45180,9/1/2024 5:15,56.577,13.65388889,0,Thorndyke,Ground Bag,Low
45181,9/1/2024 5:30,56.404,13.55777778,0,Thorndyke,Ground Bag,Low
45182,9/1/2024 5:45,56.404,13.55777778,0,Thorndyke,Ground Bag,Low
45183,9/1/2024 6:00,56.404,13.55777778,0,Thorndyke,Ground Bag,Low
45184,9/1/2024 6:15,56.577,13.65388889,0,Thorndyke,Ground Bag,Low
45185,9/1/2024 6:30,56.577,13.65388889,6,Thorndyke,Ground Bag,Low
45186,9/1/2024 6:45,56.404,13.55777778,35,Thorndyke,Ground Bag,Low
45187,9/1/2024 7:00,56.577,13.65388889,81,Thorndyke,Ground Bag,Low
45188,9/1/2024 7:15,56.577,13.65388889,78,Thorndyke,Ground Bag,Low
45189,9/1/2024 7:30,56.577,13.65388889,66,Thorndyke,Ground Bag,Low
45190,9/1/2024 7:45,56.75,13.75,46,Thorndyke,Ground Bag,Low
45191,9/1/2024 8:00,56.923,13.84611111,41,Thorndyke,Ground Bag,Low
45192,9/1/2024 8:15,57.096,13.94222222,18,Thorndyke,Ground Bag,Low
45193,9/1/2024 8:30,57.441,14.13388889,136,Thorndyke,Ground Bag,Low
45194,9/1/2024 8:45,58.82,14.9,992,Thorndyke,Ground Bag,Low
45195,9/1/2024 9:00,60.883,16.04611111,1152,Thorndyke,Ground Bag,Low
45196,9/1/2024 9:15,60.883,16.04611111,336,Thorndyke,Ground Bag,Low
45197,9/1/2024 9:30,61.741,16.52277778,1152,Thorndyke,Ground Bag,Low
45198,9/1/2024 9:45,62.254,16.80777778,1216,Thorndyke,Ground Bag,Low
45199,9/1/2024 10:00,63.626,17.57,992,Thorndyke,Ground Bag,Low
45200,9/1/2024 10:15,64.996,18.33111111,8192,Thorndyke,Ground Bag,Low
45201,9/1/2024 10:30,66.193,18.99611111,9728,Thorndyke,Ground Bag,Low
45202,9/1/2024 10:45,67.564,19.75777778,11776,Thorndyke,Ground Bag,Low
45203,9/1/2024 11:00,68.248,20.13777778,12800,Thorndyke,Ground Bag,Low
45204,9/1/2024 11:15,67.735,19.85277778,13824,Thorndyke,Ground Bag,Low
45205,9/1/2024 11:30,68.421,20.23388889,6144,Thorndyke,Ground Bag,Low
45206,9/1/2024 11:45,69.449,20.805,14336,Thorndyke,Ground Bag,Low
45207,9/1/2024 12:00,67.564,19.75777778,2432,Thorndyke,Ground Bag,Low
45208,9/1/2024 12:15,68.421,20.23388889,1344,Thorndyke,Ground Bag,Low
45209,9/1/2024 12:30,70.308,21.28222222,152,Thorndyke,Ground Bag,Low
45210,9/1/2024 12:45,70.48,21.37777778,121,Thorndyke,Ground Bag,Low
45211,9/1/2024 13:00,69.793,20.99611111,152,Thorndyke,Ground Bag,Low
45212,9/1/2024 13:15,68.763,20.42388889,368,Thorndyke,Ground Bag,Low
45213,9/1/2024 13:30,67.221,19.56722222,1728,Thorndyke,Ground Bag,Low
45214,9/1/2024 13:45,65.167,18.42611111,496,Thorndyke,Ground Bag,Low
45215,9/1/2024 14:00,63.797,17.665,464,Thorndyke,Ground Bag,Low
45216,9/1/2024 14:15,63.282,17.37888889,800,Thorndyke,Ground Bag,Low
45217,9/1/2024 14:30,62.94,17.18888889,1216,Thorndyke,Ground Bag,Low
45218,9/1/2024 14:45,61.741,16.52277778,1536,Thorndyke,Ground Bag,Low
45219,9/1/2024 15:00,59.68,15.37777778,416,Thorndyke,Ground Bag,Low
45220,9/1/2024 15:15,59.508,15.28222222,896,Thorndyke,Ground Bag,Low
45221,9/1/2024 15:30,58.303,14.61277778,512,Thorndyke,Ground Bag,Low
45222,9/1/2024 15:45,57.958,14.42111111,448,Thorndyke,Ground Bag,Low
45223,9/1/2024 16:00,57.614,14.23,304,Thorndyke,Ground Bag,Low
45224,9/1/2024 16:15,57.614,14.23,432,Thorndyke,Ground Bag,Low
45225,9/1/2024 16:30,57.441,14.13388889,176,Thorndyke,Ground Bag,Low
45226,9/1/2024 16:45,57.268,14.03777778,304,Thorndyke,Ground Bag,Low
45227,9/1/2024 17:00,57.268,14.03777778,152,Thorndyke,Ground Bag,Low
45228,9/1/2024 17:15,57.268,14.03777778,208,Thorndyke,Ground Bag,Low
45229,9/1/2024 17:30,57.096,13.94222222,78,Thorndyke,Ground Bag,Low
45230,9/1/2024 17:45,56.577,13.65388889,113,Thorndyke,Ground Bag,Low
45231,9/1/2024 18:00,56.23,13.46111111,62,Thorndyke,Ground Bag,Low
45232,9/1/2024 18:15,56.404,13.55777778,70,Thorndyke,Ground Bag,Low
45233,9/1/2024 18:30,56.577,13.65388889,59,Thorndyke,Ground Bag,Low
45234,9/1/2024 18:45,56.75,13.75,49,Thorndyke,Ground Bag,Low
45235,9/1/2024 19:00,56.923,13.84611111,40,Thorndyke,Ground Bag,Low
45236,9/1/2024 19:15,57.268,14.03777778,24,Thorndyke,Ground Bag,Low
45237,9/1/2024 19:30,57.268,14.03777778,11,Thorndyke,Ground Bag,Low
45238,9/1/2024 19:45,57.441,14.13388889,4,Thorndyke,Ground Bag,Low
45239,9/1/2024 20:00,57.441,14.13388889,0,Thorndyke,Ground Bag,Low
45240,9/1/2024 20:15,57.441,14.13388889,0,Thorndyke,Ground Bag,Low
45241,9/1/2024 20:30,57.441,14.13388889,0,Thorndyke,Ground Bag,Low
45242,9/1/2024 20:45,57.268,14.03777778,0,Thorndyke,Ground Bag,Low
45243,9/1/2024 21:00,57.268,14.03777778,0,Thorndyke,Ground Bag,Low
45244,9/1/2024 21:15,57.268,14.03777778,0,Thorndyke,Ground Bag,Low
45245,9/1/2024 21:30,57.268,14.03777778,0,Thorndyke,Ground Bag,Low
45246,9/1/2024 21:45,57.441,14.13388889,0,Thorndyke,Ground Bag,Low
45247,9/1/2024 22:00,57.268,14.03777778,0,Thorndyke,Ground Bag,Low
45248,9/1/2024 22:15,57.441,14.13388889,0,Thorndyke,Ground Bag,Low
45249,9/1/2024 22:30,57.441,14.13388889,0,Thorndyke,Ground Bag,Low
45250,9/1/2024 22:45,57.614,14.23,0,Thorndyke,Ground Bag,Low
45251,9/1/2024 23:00,57.441,14.13388889,0,Thorndyke,Ground Bag,Low
45252,9/1/2024 23:15,57.441,14.13388889,0,Thorndyke,Ground Bag,Low
45253,9/1/2024 23:30,57.785,14.325,0,Thorndyke,Ground Bag,Low
45254,9/1/2024 23:45,57.785,14.325,0,Thorndyke,Ground Bag,Low
45255,9/2/2024 0:00,57.785,14.325,0,Thorndyke,Ground Bag,Low
45256,9/2/2024 0:15,57.441,14.13388889,0,Thorndyke,Ground Bag,Low
45257,9/2/2024 0:30,57.441,14.13388889,0,Thorndyke,Ground Bag,Low
45258,9/2/2024 0:45,57.096,13.94222222,0,Thorndyke,Ground Bag,Low
45259,9/2/2024 1:00,56.923,13.84611111,0,Thorndyke,Ground Bag,Low
45260,9/2/2024 1:15,56.75,13.75,0,Thorndyke,Ground Bag,Low
45261,9/2/2024 1:30,56.75,13.75,0,Thorndyke,Ground Bag,Low
45262,9/2/2024 1:45,56.75,13.75,0,Thorndyke,Ground Bag,Low
45263,9/2/2024 2:00,56.75,13.75,0,Thorndyke,Ground Bag,Low
45264,9/2/2024 2:15,56.923,13.84611111,0,Thorndyke,Ground Bag,Low
45265,9/2/2024 2:30,56.75,13.75,0,Thorndyke,Ground Bag,Low
45266,9/2/2024 2:45,56.75,13.75,0,Thorndyke,Ground Bag,Low
45267,9/2/2024 3:00,56.577,13.65388889,0,Thorndyke,Ground Bag,Low
45268,9/2/2024 3:15,56.577,13.65388889,0,Thorndyke,Ground Bag,Low
45269,9/2/2024 3:30,56.577,13.65388889,0,Thorndyke,Ground Bag,Low
45270,9/2/2024 3:45,56.404,13.55777778,0,Thorndyke,Ground Bag,Low
45271,9/2/2024 4:00,56.23,13.46111111,0,Thorndyke,Ground Bag,Low
45272,9/2/2024 4:15,56.23,13.46111111,0,Thorndyke,Ground Bag,Low
45273,9/2/2024 4:30,56.23,13.46111111,0,Thorndyke,Ground Bag,Low
45274,9/2/2024 4:45,56.23,13.46111111,0,Thorndyke,Ground Bag,Low
45275,9/2/2024 5:00,56.23,13.46111111,0,Thorndyke,Ground Bag,Low
45276,9/2/2024 5:15,56.23,13.46111111,0,Thorndyke,Ground Bag,Low
45277,9/2/2024 5:30,56.404,13.55777778,0,Thorndyke,Ground Bag,Low
45278,9/2/2024 5:45,56.404,13.55777778,0,Thorndyke,Ground Bag,Low
45279,9/2/2024 6:00,56.404,13.55777778,0,Thorndyke,Ground Bag,Low
45280,9/2/2024 6:15,56.404,13.55777778,0,Thorndyke,Ground Bag,Low
45281,9/2/2024 6:30,56.404,13.55777778,0,Thorndyke,Ground Bag,Low
