Date	ODO % sat	ODO mg/L	pH	Temp °C	Salinity (PSU)
6/12/2023 8:45	140.6	12.1	8.34	13.999	29.1
6/12/2023 9:00	145.5	12.46	8.36	14.277	29.08
6/12/2023 9:15	148.3	12.67	8.37	14.39	29.09
6/12/2023 9:30	147	12.54	8.35	14.448	29.09
6/12/2023 9:45	147.3	12.58	8.36	14.385	29.08
6/12/2023 10:00	133.9	11.56	8.3	13.878	29.1
6/12/2023 10:15	128.5	11.13	8.26	13.736	29.11
6/12/2023 10:30	126.5	10.97	8.25	13.657	29.12
6/12/2023 10:45	126.5	10.97	8.25	13.629	29.12
6/12/2023 11:00	122.9	10.68	8.23	13.498	29.13
6/12/2023 11:15	121.3	10.57	8.21	13.405	29.15
6/12/2023 11:30	119.3	10.41	8.21	13.314	29.17
6/12/2023 11:45	116	10.15	8.19	13.219	29.18
6/12/2023 12:00	117.1	10.23	8.19	13.253	29.17
6/12/2023 12:15	118.9	10.37	8.21	13.339	29.17
6/12/2023 12:30	121.5	10.57	8.22	13.452	29.16
6/12/2023 12:45	125.1	10.86	8.24	13.579	29.15
6/12/2023 13:00	132.2	11.47	8.3	13.606	29.16
6/12/2023 13:15	139.4	12.11	8.34	13.558	29.15
6/12/2023 13:30	131.3	11.41	8.28	13.534	29.15
6/12/2023 13:45	131	11.38	8.29	13.524	29.15
6/12/2023 14:00	130.1	11.3	8.28	13.533	29.15
6/12/2023 14:15	133.1	11.56	8.3	13.543	29.15
6/12/2023 14:30	131.5	11.43	8.29	13.521	29.16
6/12/2023 14:45	131.1	11.39	8.28	13.502	29.17
6/12/2023 15:00	129.8	11.3	8.28	13.438	29.17
6/12/2023 15:15	129.2	11.25	8.27	13.425	29.17
6/12/2023 15:30	128.8	11.21	8.27	13.44	29.17
6/12/2023 15:45	131.9	11.46	8.29	13.524	29.16
6/12/2023 16:00	136.6	11.84	8.32	13.647	29.15
6/12/2023 16:15	142	12.27	8.35	13.811	29.13
6/12/2023 16:30	147.6	12.71	8.38	13.976	29.13
6/12/2023 16:45	152.7	13.07	8.4	14.306	29.12
6/12/2023 17:00	154.9	13.19	8.41	14.537	29.11
6/12/2023 17:15	154.3	13.12	8.41	14.587	29.12
6/12/2023 17:30	156.1	13.26	8.42	14.633	29.11
6/12/2023 17:45	158.6	13.47	8.43	14.667	29.11
6/12/2023 18:00	162.4	13.78	8.46	14.688	29.11
6/12/2023 18:15	164.9	14	8.47	14.687	29.12
6/12/2023 18:30	166.2	14.1	8.47	14.726	29.11
6/12/2023 18:45	166.9	14.14	8.48	14.771	29.1
6/12/2023 19:00	165.8	14.04	8.47	14.797	29.11
6/12/2023 19:15	165.7	14.02	8.47	14.857	29.1
6/12/2023 19:30	165.2	14.04	8.47	14.619	29.12
6/12/2023 19:45	160.2	13.66	8.45	14.464	29.14
6/12/2023 20:00	156.4	13.35	8.43	14.386	29.12
6/12/2023 20:15	156.4	13.37	8.43	14.353	29.13
6/12/2023 20:30	152.4	13.03	8.4	14.316	29.13
6/12/2023 20:45	148.2	12.74	8.38	14.068	29.14
6/12/2023 21:00	141.4	12.19	8.34	13.924	29.14
6/12/2023 21:15	138.9	11.98	8.33	13.899	29.14
6/12/2023 21:30	137.6	11.88	8.32	13.821	29.14
6/12/2023 21:45	134.7	11.66	8.3	13.737	29.14
6/12/2023 22:00	121	10.53	8.21	13.433	29.16
6/12/2023 22:15	120.1	10.45	8.21	13.442	29.17
6/12/2023 22:30	130	11.26	8.28	13.713	29.14
6/12/2023 22:45	131.4	11.37	8.28	13.718	29.14
6/12/2023 23:00	126.9	11.01	8.25	13.584	29.15
6/12/2023 23:15	123.2	10.71	8.23	13.507	29.16
6/12/2023 23:30	121.4	10.56	8.22	13.491	29.16
6/12/2023 23:45	120.6	10.48	8.21	13.495	29.16
6/13/2023 0:00	122.5	10.62	8.22	13.63	29.15
6/13/2023 0:15	124.4	10.77	8.23	13.708	29.14
6/13/2023 0:30	123.3	10.68	8.23	13.688	29.14
6/13/2023 0:45	122.2	10.59	8.22	13.685	29.14
6/13/2023 1:00	119	10.34	8.2	13.536	29.16
6/13/2023 1:15	118.4	10.28	8.19	13.568	29.17
6/13/2023 1:30	118	10.23	8.19	13.629	29.16
6/13/2023 1:45	119.9	10.36	8.2	13.802	29.15
6/13/2023 2:00	120.9	10.44	8.2	13.857	29.14
6/13/2023 2:15	121.4	10.47	8.21	13.893	29.14
6/13/2023 2:30	120.5	10.39	8.2	13.921	29.14
6/13/2023 2:45	118.5	10.22	8.19	13.903	29.14
6/13/2023 3:00	116.1	10.03	8.17	13.802	29.15
6/13/2023 3:15	114.5	9.91	8.15	13.723	29.16
6/13/2023 3:30	113.8	9.86	8.15	13.658	29.16
6/13/2023 3:45	113	9.8	8.15	13.639	29.17
6/13/2023 4:00	112.3	9.74	8.15	13.637	29.17
6/13/2023 4:15	115.5	10.01	8.18	13.622	29.16
6/13/2023 4:30	116.4	10.12	8.18	13.5	29.16
6/13/2023 4:45	114.1	9.92	8.17	13.531	29.16
6/13/2023 5:00	115.6	10.04	8.18	13.556	29.16
6/13/2023 5:15	116.7	10.13	8.18	13.599	29.16
6/13/2023 5:30	117.6	10.2	8.19	13.633	29.15
6/13/2023 5:45	116.7	10.14	8.18	13.52	29.16
6/13/2023 6:00	115.3	10.04	8.17	13.44	29.16
6/13/2023 6:15	119.4	10.33	8.21	13.745	29.13
6/13/2023 6:30	122.1	10.52	8.22	13.958	29.12
6/13/2023 6:45	130.2	11.11	8.28	14.435	29.11
6/13/2023 7:00	138.5	11.76	8.33	14.692	29.1
6/13/2023 7:15	139.2	11.79	8.33	14.79	29.1
6/13/2023 7:30	140.2	11.85	8.34	14.921	29.09
6/13/2023 7:45	140.6	11.86	8.34	15.004	29.08
6/13/2023 8:00	141.3	11.91	8.35	15.047	29.09
6/13/2023 8:15	140.5	11.81	8.33	15.171	29.07
6/13/2023 8:30	142.2	11.95	8.35	15.211	29.08
6/13/2023 8:45	143.8	12.08	8.36	15.217	29.09
6/13/2023 9:00	146	12.26	8.37	15.223	29.09
6/13/2023 9:15	148.3	12.46	8.37	15.2	29.09
6/13/2023 9:30	145.4	12.25	8.36	15.086	29.08
6/13/2023 9:45	140.5	11.85	8.32	15.018	29.08
6/13/2023 10:00	143.3	12.08	8.34	15.01	29.08
6/13/2023 10:15	144.5	12.17	8.35	15.095	29.09
6/13/2023 10:30	144.6	12.13	8.34	15.252	29.08
6/13/2023 10:45	142.9	11.99	8.34	15.265	29.08
6/13/2023 11:00	140.4	11.82	8.32	15.109	29.1
6/13/2023 11:15	131.8	11.19	8.27	14.67	29.11
6/13/2023 11:30	126.6	10.83	8.24	14.283	29.13
6/13/2023 11:45	114.7	9.97	8.17	13.517	29.17
6/13/2023 12:00	113.6	9.89	8.16	13.441	29.18
6/13/2023 12:15	114.6	9.97	8.16	13.432	29.19
6/13/2023 12:30	115	10.01	8.17	13.427	29.19
6/13/2023 12:45	116	10.1	8.18	13.436	29.19
6/13/2023 13:00	118.8	10.31	8.2	13.599	29.18
6/13/2023 13:15	121.4	10.48	8.21	13.844	29.17
6/13/2023 13:30	125	10.8	8.24	13.813	29.17
6/13/2023 13:45	125.6	10.86	8.24	13.785	29.17
6/13/2023 14:00	116.3	10.13	8.18	13.402	29.19
6/13/2023 14:15	114.1	9.96	8.16	13.299	29.2
6/13/2023 14:30	114.5	10	8.16	13.268	29.2
6/13/2023 14:45	111.6	9.78	8.15	13.099	29.22
6/13/2023 15:00	111.9	9.81	8.15	13.055	29.22
6/13/2023 15:15	116	10.16	8.19	13.105	29.22
6/13/2023 15:30	116.9	10.24	8.19	13.157	29.21
6/13/2023 15:45	119	10.4	8.2	13.22	29.2
6/13/2023 16:00	120	10.49	8.21	13.257	29.2
6/13/2023 16:15	120	10.48	8.21	13.285	29.2
6/13/2023 16:30	119.6	10.44	8.21	13.294	29.19
6/13/2023 16:45	118.7	10.36	8.2	13.295	29.19
6/13/2023 17:00	117.8	10.29	8.19	13.288	29.19
6/13/2023 17:15	117.2	10.23	8.19	13.293	29.2
6/13/2023 17:30	119	10.37	8.2	13.339	29.2
6/13/2023 17:45	120.5	10.5	8.21	13.387	29.2
6/13/2023 18:00	122	10.61	8.23	13.487	29.19
6/13/2023 18:15	124	10.75	8.24	13.645	29.19
6/13/2023 18:30	125.9	10.88	8.25	13.781	29.18
6/13/2023 18:45	129.2	11.11	8.28	14.047	29.17
6/13/2023 19:00	131.2	11.24	8.3	14.219	29.17
6/13/2023 19:15	133.3	11.39	8.31	14.371	29.16
6/13/2023 19:30	135.2	11.49	8.32	14.578	29.15
6/13/2023 19:45	137.7	11.66	8.34	14.801	29.14
6/13/2023 20:00	138.9	11.74	8.35	14.906	29.13
6/13/2023 20:15	143.6	12.1	8.38	15.04	29.13
6/13/2023 20:30	144.2	12.16	8.39	15.019	29.13
6/13/2023 20:45	136.8	11.59	8.34	14.753	29.17
6/13/2023 21:00	133.1	11.33	8.31	14.544	29.15
6/13/2023 21:15	129.9	11.09	8.29	14.411	29.16
6/13/2023 21:30	124.3	10.65	8.25	14.214	29.18
6/13/2023 21:45	116.2	10.03	8.18	13.827	29.19
6/13/2023 22:00	113.4	9.86	8.16	13.521	29.2
6/13/2023 22:15	112.6	9.79	8.16	13.48	29.2
6/13/2023 22:30	114.4	9.92	8.17	13.634	29.19
6/13/2023 22:45	115.4	10.01	8.18	13.581	29.2
6/13/2023 23:00	116.3	10.08	8.19	13.649	29.19
6/13/2023 23:15	116.7	10.11	8.19	13.647	29.2
6/13/2023 23:30	114.5	9.94	8.17	13.546	29.21
6/13/2023 23:45	111.2	9.69	8.15	13.407	29.22
6/14/2023 0:00	111.7	9.72	8.15	13.431	29.22
6/14/2023 0:15	111.8	9.73	8.15	13.444	29.22
6/14/2023 0:30	111.8	9.72	8.15	13.457	29.22
6/14/2023 0:45	111.8	9.72	8.15	13.464	29.22
6/14/2023 1:00	111	9.67	8.15	13.41	29.22
6/14/2023 1:15	110.5	9.63	8.14	13.376	29.23
6/14/2023 1:30	107.4	9.4	8.12	13.157	29.24
6/14/2023 1:45	106	9.3	8.11	13.028	29.26
6/14/2023 2:00	105.1	9.23	8.1	12.988	29.26
6/14/2023 2:15	103.9	9.11	8.09	13.026	29.26
6/14/2023 2:30	102.4	8.98	8.08	13.065	29.26
6/14/2023 2:45	100.4	8.8	8.06	13.098	29.25
6/14/2023 3:00	98.8	8.63	8.05	13.257	29.21
6/14/2023 3:15	104.6	9.13	8.1	13.312	29.22
6/14/2023 3:30	106.8	9.31	8.11	13.341	29.22
6/14/2023 3:45	108.3	9.43	8.13	13.405	29.21
6/14/2023 4:00	110.4	9.59	8.15	13.511	29.21
6/14/2023 4:15	113	9.79	8.18	13.634	29.2
6/14/2023 4:30	114.3	9.89	8.19	13.708	29.2
6/14/2023 4:45	115.5	9.99	8.2	13.78	29.19
6/14/2023 5:00	116.2	10.03	8.21	13.812	29.19
6/14/2023 5:15	115.9	10.01	8.2	13.8	29.18
6/14/2023 5:30	116.7	10.09	8.21	13.786	29.18
6/14/2023 5:45	117.2	10.13	8.21	13.79	29.17
6/14/2023 6:00	116.4	10.05	8.21	13.826	29.16
6/14/2023 6:15	117.6	10.14	8.22	13.871	29.16
6/14/2023 6:30	119.2	10.27	8.23	13.948	29.15
6/14/2023 6:45	120.7	10.39	8.24	14.007	29.14
6/14/2023 7:00	120.7	10.39	8.24	14.001	29.14
6/14/2023 7:15	121.1	10.43	8.24	13.981	29.14
6/14/2023 7:30	121.4	10.45	8.24	13.972	29.14
6/14/2023 7:45	121.9	10.5	8.25	13.963	29.15
6/14/2023 8:00	122.8	10.58	8.25	13.964	29.15
6/14/2023 8:15	125.1	10.77	8.27	13.971	29.15
6/14/2023 8:30	127.1	10.95	8.27	13.984	29.14
6/14/2023 8:45	127.6	10.99	8.27	13.977	29.14
6/14/2023 9:00	131.2	11.29	8.29	14.014	29.14
6/14/2023 9:15	132	11.35	8.3	14.054	29.13
6/14/2023 9:30	135.7	11.66	8.32	14.1	29.13
6/14/2023 9:45	138.2	11.86	8.34	14.146	29.14
6/14/2023 10:00	139.2	11.94	8.35	14.19	29.14
6/14/2023 10:15	137.3	11.81	8.33	14.025	29.16
6/14/2023 10:30	134.4	11.58	8.31	13.955	29.15
6/14/2023 10:45	131.4	11.31	8.29	13.985	29.16
6/14/2023 11:00	132.8	11.42	8.29	14.045	29.1
6/14/2023 11:15	132.2	11.36	8.29	14.043	29.15
6/14/2023 11:30	131.2	11.29	8.29	14	29.14
6/14/2023 11:45	130.8	11.25	8.29	14.025	29.15
6/14/2023 12:00	130.6	11.23	8.29	14.022	29.15
6/14/2023 12:15	134.7	11.58	8.32	14.074	29.15
6/14/2023 12:30	124.2	10.76	8.25	13.68	29.19
6/14/2023 12:45	125.6	10.86	8.25	13.738	29.19
6/14/2023 13:00	128.3	11.06	8.28	13.924	29.18
6/14/2023 13:15	134.2	11.52	8.32	14.125	29.17
6/14/2023 13:30	135.1	11.57	8.32	14.234	29.17
6/14/2023 13:45	137.1	11.73	8.34	14.259	29.17
6/14/2023 14:00	135.5	11.57	8.33	14.375	29.17
6/14/2023 14:15	126.7	10.91	8.27	13.984	29.2
6/14/2023 14:30	119.3	10.33	8.21	13.698	29.19
6/14/2023 14:45	115.9	10.07	8.19	13.528	29.21
6/14/2023 15:00	112.5	9.81	8.15	13.366	29.23
6/14/2023 15:15	111.8	9.75	8.14	13.354	29.23
6/14/2023 15:30	111.5	9.72	8.14	13.377	29.22
6/14/2023 15:45	117.7	10.24	8.2	13.472	29.22
6/14/2023 16:00	120.5	10.45	8.22	13.587	29.21
6/14/2023 16:15	117.2	10.18	8.2	13.542	29.21
6/14/2023 16:30	114.2	9.93	8.17	13.465	29.22
6/14/2023 16:45	112.1	9.75	8.15	13.452	29.22
6/14/2023 17:00	110.7	9.62	8.15	13.51	29.22
6/14/2023 17:15	115.8	10.05	8.15	13.572	29.22
6/14/2023 17:30	117.3	10.17	8.17	13.622	29.2
6/14/2023 17:45	119	10.33	8.21	13.595	29.2
6/14/2023 18:00	117.7	10.22	8.21	13.544	29.19
6/14/2023 18:15	115.4	10.04	8.19	13.47	29.2
6/14/2023 18:30	114.7	9.98	8.18	13.447	29.2
6/14/2023 18:45	114.4	9.96	8.18	13.422	29.2
6/14/2023 19:00	114.2	9.94	8.18	13.415	29.2
6/14/2023 19:15	113.8	9.92	8.18	13.391	29.19
6/14/2023 19:30	113.5	9.89	8.18	13.376	29.19
6/14/2023 19:45	112.8	9.83	8.18	13.388	29.19
6/14/2023 20:00	112.7	9.82	8.17	13.405	29.19
6/14/2023 20:15	112.9	9.83	8.18	13.414	29.19
6/14/2023 20:30	113.1	9.85	8.18	13.416	29.19
6/14/2023 20:45	111.9	9.74	8.15	13.417	29.19
6/14/2023 21:00	111.8	9.74	8.16	13.42	29.19
6/14/2023 21:15	108.9	9.48	8.14	13.425	29.19
6/14/2023 21:30	110.1	9.59	8.15	13.424	29.19
6/14/2023 21:45	110.5	9.62	8.16	13.438	29.19
6/14/2023 22:00	108.9	9.5	8.15	13.352	29.19
6/14/2023 22:15	108.2	9.44	8.14	13.319	29.2
6/14/2023 22:30	108.8	9.49	8.14	13.311	29.2
6/14/2023 22:45	107.9	9.41	8.14	13.307	29.2
6/14/2023 23:00	108.9	9.5	8.14	13.321	29.2
6/14/2023 23:15	107.7	9.41	8.13	13.241	29.2
6/14/2023 23:30	107.8	9.42	8.13	13.22	29.21
6/14/2023 23:45	107.8	9.42	8.13	13.214	29.21
6/15/2023 0:00	107.2	9.38	8.13	13.214	29.2
6/15/2023 0:15	106.7	9.34	8.12	13.165	29.21
6/15/2023 0:30	105.8	9.26	8.12	13.145	29.22
6/15/2023 0:45	105.5	9.24	8.12	13.131	29.22
6/15/2023 1:00	104.8	9.19	8.11	13.097	29.22
6/15/2023 1:15	105	9.21	8.11	13.076	29.22
6/15/2023 1:30	104.6	9.17	8.11	13.051	29.23
6/15/2023 1:45	104.9	9.2	8.11	13.055	29.22
6/15/2023 2:00	105	9.21	8.11	13.059	29.23
6/15/2023 2:15	104.8	9.2	8.11	13.059	29.23
6/15/2023 2:30	105.2	9.22	8.11	13.068	29.23
6/15/2023 2:45	105.8	9.28	8.12	13.08	29.22
6/15/2023 3:00	105.1	9.21	8.11	13.093	29.22
6/15/2023 3:15	103.9	9.11	8.09	13.101	29.22
6/15/2023 3:30	99.2	8.69	8.06	13.115	29.22
6/15/2023 3:45	97.1	8.5	8.06	13.132	29.22
6/15/2023 4:00	99.2	8.69	8.06	13.114	29.22
6/15/2023 4:15	101.1	8.86	8.09	13.073	29.22
6/15/2023 4:30	101.8	8.93	8.09	13.061	29.23
6/15/2023 4:45	102.2	8.97	8.09	13.06	29.22
6/15/2023 5:00	101.7	8.92	8.1	13.065	29.22
6/15/2023 5:15	103.8	9.1	8.11	13.074	29.22
6/15/2023 5:30	103.7	9.09	8.11	13.072	29.21
6/15/2023 5:45	104	9.12	8.11	13.076	29.2
6/15/2023 6:00	103.8	9.1	8.1	13.083	29.21
6/15/2023 6:15	104.6	9.17	8.12	13.11	29.2
6/15/2023 6:30	108.4	9.47	8.15	13.253	29.19
6/15/2023 6:45	112	9.76	8.17	13.413	29.17
6/15/2023 7:00	114.5	9.95	8.2	13.529	29.16
6/15/2023 7:15	113.6	9.87	8.19	13.533	29.17
6/15/2023 7:30	112.3	9.76	8.17	13.5	29.17
6/15/2023 7:45	112.7	9.81	8.17	13.479	29.17
6/15/2023 8:00	115.2	10.02	8.2	13.488	29.17
6/15/2023 8:15	115.9	10.08	8.2	13.482	29.17
6/15/2023 8:30	117.3	10.2	8.19	13.491	29.17
6/15/2023 8:45	116.8	10.15	8.21	13.501	29.17
6/15/2023 9:00	117.2	10.18	8.22	13.521	29.17
6/15/2023 9:15	120.1	10.43	8.22	13.55	29.17
6/15/2023 9:30	122.1	10.59	8.24	13.591	29.17
6/15/2023 9:45	122.7	10.63	8.24	13.655	29.17
6/15/2023 10:00	130.5	11.28	8.3	13.762	29.16
6/15/2023 10:15	137.8	11.9	8.32	13.835	29.17
6/15/2023 10:30	139.7	12.02	8.32	13.989	29.16
6/15/2023 10:45	144.4	12.39	8.34	14.169	29.17
6/15/2023 11:00	147.3	12.6	8.36	14.302	29.18
6/15/2023 11:15	145.4	12.4	8.36	14.438	29.18
6/15/2023 11:30	140.3	11.97	8.34	14.449	29.17
6/15/2023 11:45	139.2	11.82	8.32	14.636	29.18
6/15/2023 12:00	138.4	11.65	8.31	15.081	29.15
6/15/2023 12:15	141.3	11.87	8.33	15.18	29.14
6/15/2023 12:30	146.2	12.28	8.36	15.172	29.14
6/15/2023 12:45	144.8	12.28	8.35	14.712	29.15
6/15/2023 13:00	141	12.01	8.34	14.529	29.15
6/15/2023 13:15	135.1	11.69	8.29	13.739	29.21
6/15/2023 13:30	129.5	11.21	8.28	13.721	29.19
6/15/2023 13:45	130.8	11.31	8.29	13.745	29.19
6/15/2023 14:00	133.2	11.52	8.31	13.754	29.19
6/15/2023 14:15	132.1	11.44	8.3	13.674	29.19
6/15/2023 14:30	131.5	11.39	8.3	13.672	29.19
6/15/2023 14:45	134	11.6	8.31	13.723	29.18
6/15/2023 15:00	135.5	11.71	8.33	13.77	29.18
6/15/2023 15:15	137.1	11.85	8.34	13.788	29.18
6/15/2023 15:30	124.9	10.87	8.25	13.463	29.19
6/15/2023 15:45	119.4	10.41	8.22	13.339	29.2
6/15/2023 16:00	121	10.54	8.23	13.415	29.2
6/15/2023 16:15	118.5	10.31	8.2	13.442	29.2
6/15/2023 16:30	105.9	9.21	8.04	13.473	29.2
6/15/2023 16:45	115.8	10.07	8.14	13.486	29.19
6/15/2023 17:00	107.4	9.35	8.13	13.444	29.21
6/15/2023 17:15	86.1	7.49	7.95	13.491	29.19
6/15/2023 17:30	100.3	8.74	8.03	13.416	29.19
6/15/2023 17:45	105.2	9.18	8.13	13.297	29.21
6/15/2023 18:00	107.9	9.43	8.17	13.251	29.22
6/15/2023 18:15	111.2	9.72	8.17	13.23	29.22
6/15/2023 18:30	109.6	9.58	8.17	13.222	29.22
6/15/2023 18:45	103.1	9.01	8.12	13.221	29.22
6/15/2023 19:00	88.6	7.74	8.09	13.257	29.22
6/15/2023 19:15	97.9	8.56	8.11	13.248	29.21
6/15/2023 19:30	106	9.27	8.13	13.236	29.21
6/15/2023 19:45	105.4	9.21	8.12	13.242	29.21
6/15/2023 20:00	111.5	9.74	8.18	13.238	29.21
6/15/2023 20:15	107.6	9.4	8.16	13.248	29.21
6/15/2023 20:30	109.5	9.57	8.15	13.25	29.21
6/15/2023 20:45	110.3	9.63	8.17	13.248	29.21
6/15/2023 21:00	108	9.44	8.17	13.249	29.21
6/15/2023 21:15	108.1	9.45	8.14	13.255	29.21
6/15/2023 21:30	110.9	9.69	8.16	13.258	29.21
6/15/2023 21:45	106.8	9.33	8.11	13.264	29.2
6/15/2023 22:00	104.4	9.12	8.07	13.27	29.21
6/15/2023 22:15	108.2	9.45	8.14	13.266	29.21
6/15/2023 22:30	102.5	8.95	8.1	13.267	29.2
6/15/2023 22:45	101	8.82	8.08	13.268	29.21
6/15/2023 23:00	104.7	9.17	8.12	13.154	29.22
6/15/2023 23:15	106.6	9.33	8.13	13.13	29.21
6/15/2023 23:30	105.7	9.26	8.13	13.112	29.22
6/15/2023 23:45	107	9.38	8.13	13.091	29.22
6/16/2023 0:00	108	9.47	8.14	13.085	29.22
6/16/2023 0:15	108.1	9.48	8.14	13.075	29.22
6/16/2023 0:30	108.3	9.5	8.14	13.06	29.22
6/16/2023 0:45	108.2	9.49	8.14	13.048	29.22
6/16/2023 1:00	108.2	9.49	8.14	13.034	29.22
6/16/2023 1:15	107.8	9.46	8.14	13.024	29.22
6/16/2023 1:30	107.7	9.45	8.14	13.021	29.23
6/16/2023 1:45	107.8	9.46	8.14	13.028	29.23
6/16/2023 2:00	107.7	9.45	8.13	13.044	29.22
6/16/2023 2:15	107.6	9.44	8.14	13.063	29.22
6/16/2023 2:30	108.4	9.54	8.14	13.059	28.74
6/16/2023 2:45	107.4	9.45	8.13	13.03	28.78
6/16/2023 3:00	107	9.41	8.13	13.03	28.82
6/16/2023 3:15	104.6	9.21	8.11	12.988	28.9
6/16/2023 3:30	102.8	9.03	8.09	12.991	29.22
6/16/2023 3:45	102.4	9	8.09	12.989	29.22
6/16/2023 4:00	100.1	8.79	8.08	12.991	29.21
6/16/2023 4:15	102.4	8.99	8	12.999	29.22
6/16/2023 4:30	98.4	8.64	8.04	13.003	29.22
6/16/2023 4:45	100.6	8.83	8	13.015	29.22
6/16/2023 5:00	100.6	8.83	8.07	13.02	29.22
6/16/2023 5:15	100.3	8.81	8.09	13.006	29.22
6/16/2023 5:30	102.5	9	8.08	13.004	29.21
6/16/2023 5:45	103.1	9.05	8.1	13.003	29.22
6/16/2023 6:00	103.7	9.11	8.11	13.002	29.21
6/16/2023 6:15	100	8.78	8.06	13.012	29.21
6/16/2023 6:30	102.4	9	8.11	12.998	29.21
6/16/2023 6:45	102.9	9.03	8.12	13.014	29.21
6/16/2023 7:00	99.3	8.71	8.09	13.05	29.21
6/16/2023 7:15	101.9	8.93	8.08	13.148	29.2
6/16/2023 7:30	106.5	9.3	8.15	13.277	29.18
6/16/2023 7:45	114.4	9.95	8.21	13.49	29.17
6/16/2023 8:00	106.3	9.23	8.19	13.561	29.16
6/16/2023 8:15	112.4	9.74	8.15	13.621	29.16
6/16/2023 8:30	112.6	9.76	8.19	13.61	29.17
6/16/2023 8:45	112.3	9.73	8.17	13.656	29.16
6/16/2023 9:00	114	9.88	8.17	13.665	29.17
6/16/2023 9:15	111	9.61	8.21	13.704	29.16
6/16/2023 9:30	116.7	10.1	8.22	13.721	29.17
6/16/2023 9:45	116.1	10.04	8.28	13.779	29.15
6/16/2023 10:00	115.9	10.02	8.24	13.777	29.18
6/16/2023 10:15	128.4	11.08	8.28	13.888	29.17
6/16/2023 10:30	141.7	12.18	8.36	14.073	29.16
6/16/2023 10:45	152	13.1	8.41	14.3	27.91
6/16/2023 11:00	162.2	13.94	8.47	14.399	28.04
6/16/2023 11:15	172.1	14.8	8.51	14.471	27.73
6/16/2023 11:30	191.6	16.38	8.6	14.669	27.93
6/16/2023 11:45	196.2	16.77	8.61	14.722	27.89
6/16/2023 12:00	187.1	15.99	8.58	14.648	28.13
6/16/2023 12:15	176.8	15.04	8.53	14.604	29.02
6/16/2023 12:30	167.9	14.3	8.48	14.547	29.06
6/16/2023 12:45	162.7	13.82	8.44	14.637	29.16
6/16/2023 13:00	155.4	13.2	8.42	14.637	29.15
6/16/2023 13:15	158.9	13.47	8.44	14.742	29.16
6/16/2023 13:30	158.8	13.43	8.45	14.859	29.15
6/16/2023 13:45	142.6	12.26	8.36	14.007	29.19
6/16/2023 14:00	134.9	11.68	8.31	13.657	29.2
6/16/2023 14:15	128.7	11.16	8.28	13.586	29.2
6/16/2023 14:30	132.6	11.47	8.31	13.716	29.19
6/16/2023 14:45	127.6	11.09	8.26	13.509	29.21
6/16/2023 15:00	126.5	10.98	8.29	13.558	29.2
6/16/2023 15:15	130	11.27	8.3	13.628	29.2
6/16/2023 15:30	130.5	11.31	8.29	13.641	29.2
6/16/2023 15:45	124.6	10.82	8.26	13.564	29.2
6/16/2023 16:00	118.5	10.31	8.23	13.463	29.21
6/16/2023 16:15	115	10.03	8.21	13.318	29.2
6/16/2023 16:30	113.5	9.91	8.19	13.297	29.21
6/16/2023 16:45	110.4	9.64	8.16	13.269	29.21
6/16/2023 17:00	105.3	9.19	8.16	13.269	29.21
6/16/2023 17:15	101.6	8.86	8.12	13.329	29.2
6/16/2023 17:30	104.5	9.1	8.09	13.392	29.21
6/16/2023 17:45	110	9.58	8.1	13.407	29.21
6/16/2023 18:00	99.1	8.63	7.99	13.408	29.21
6/16/2023 18:15	84.5	7.36	8.15	13.412	29.19
6/16/2023 18:30	110.2	9.61	8.17	13.343	29.21
6/16/2023 18:45	94.4	8.23	8.05	13.352	29.21
6/16/2023 19:00	108.4	9.46	8.11	13.333	29.21
6/16/2023 19:15	108.9	9.5	8.12	13.317	29.21
6/16/2023 19:30	111.6	9.74	8.15	13.304	29.22
6/16/2023 19:45	99.4	8.66	8.03	13.423	29.22
6/16/2023 20:00	95.6	8.32	8.06	13.447	29.21
6/16/2023 20:15	115.7	10.07	8.19	13.443	29.21
6/16/2023 20:30	85.9	7.48	8.05	13.42	29.21
6/16/2023 20:45	105.6	9.21	8.01	13.347	29.21
6/16/2023 21:00	94.8	8.27	7.98	13.316	29.2
6/16/2023 21:15	92.1	8.04	7.97	13.301	29.19
6/16/2023 21:30	101.1	8.83	8.02	13.315	29.19
6/16/2023 21:45	102.5	8.95	7.93	13.29	29.19
6/16/2023 22:00	100.9	8.82	8.03	13.241	29.21
6/16/2023 22:15	98.5	8.6	8.01	13.249	29.2
6/16/2023 22:30	102.8	8.98	8.12	13.226	29.21
6/16/2023 22:45	93.4	8.16	8.1	13.228	29.21
6/16/2023 23:00	104.7	9.15	8.1	13.233	29.21
6/16/2023 23:15	90.8	7.94	8.03	13.245	29.2
6/16/2023 23:30	75.2	6.57	8.11	13.244	29.21
6/16/2023 23:45	99	8.64	8.07	13.303	29.2
6/17/2023 0:00	104.3	9.09	8.11	13.367	29.2
6/17/2023 0:15	106.6	9.29	8.11	13.399	29.19
6/17/2023 0:30	103.5	9.02	8.07	13.405	29.19
6/17/2023 0:45	108.8	9.48	8.15	13.436	29.17
6/17/2023 1:00	107.5	9.35	8.16	13.469	29.16
6/17/2023 1:15	109.4	9.51	8.18	13.49	29.15
6/17/2023 1:30	111.8	9.72	8.18	13.515	29.15
6/17/2023 1:45	110.7	9.62	8.19	13.532	29.15
